product_id,product_name,brand_name,price_usd,primary_category,secondary_category,tertiary_category,sephora_exclusive,product_rating,loves_count,author_id,review_rating,is_recommended,helpfulness,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,year,month,day_name
P418218,The Water Cream Oil-Free Pore Minimizing Moisturizer,Tatcha,70.0,Skincare,Moisturizers,Moisturizers,1,4.025,373877,21540734198,1.0,0.0,1.0,2019-12-26,"I’ve always heard really good things about this brand so I was very excited to finally invest in this cream. The texture definitely feels high quality, and it left my face looking luminous and hydrated. I honestly fell in love with it instantly, the next morning my face was filled with white heads (which I never get) and visibly clogged pores. I used the cream for exactly 3 days and my face is still recovering from it. The neutrogena hydro boost gel-cream is truly what deserves 5 stars as it has never failed to give me outstanding results.",instant breakout,light,,combination,,2019,12,Thursday
P427536,The Deep Cleanse Gentle Exfoliating Cleanser,Tatcha,40.0,Skincare,Cleansers,Face Wash & Cleansers,1,4.148,245976,2032061717,5.0,1.0,0.88,2018-01-19,I absolutely love this cleanser. I have super dry skin and even though this is geared towards people with normal to oily skin I thought I’d give it a shot and I was so happy I did. This cleanser does not strip my skin and I use the rice enzyme powder after I use this and my skin feels nice and soft and smooth. I do use a mask everyday after I cleanse though either the tatcha violet c mask or farmacy honey potion to help with hydration and then use the tatcha water cream. My skin loves this product and will repurchase again. You don’t need a lot just a small dollop and you’re good. If you don’t like the smell of tatcha products then you won’t like this.,"yes, yes, yes",lightMedium,brown,dry,red,2018,1,Friday
P248404,Pure Skin Face Cleanser,First Aid Beauty,24.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.374,146805,2190591093,2.0,0.0,,2019-04-07,"I used to clean my face everyday, but since I became a mom, I valued sleep over my everyday skin regimen. After 10 months, I noticed that I was breaking out . . .bad. I decided to try out First Aid Beauty since it had such good reviews. I used the cleanser, exfoliator and the moisturizer. At first, it looked like my acne was clearing up and my skin was feeling really soft. The second week I used the products, I noticed that my skin started to get oily again. Then I slowly started to break out again. I guess I’m just one of the unlucky few. I guess the search continues.",The unlucky,lightMedium,brown,oily,brown,2019,4,Sunday
P479339,Strength Trainer Peptide Boost Moisturizer,OLEHENRIKSEN,51.0,Skincare,Moisturizers,Moisturizers,1,4.552,47908,1329580243,4.0,1.0,,2022-08-08,Not as moisturizing as I had hoped and a bit difficult to apply but using the applicator and waiting a bit after using a serum helped. My skin does look good and not as expensive as some of my other favorites,Pretty good day cream,medium,brown,normal,gray,2022,8,Monday
P475908,Aqua Bomb Overnight Lip Mask,belif,22.0,Skincare,Lip Balms & Treatments,,1,4.407,13764,2473841291,3.0,1.0,,2021-10-19,"A good lip moisturizer that is thick, hydrating and unscented. It is a good product but not one that I reach for over other lip masks that I have. I feel like there are other drugstore options that are comparable. Would recommend to wear under lipsticks as it isn’t oily so it will hold the color.",,medium,brown,combination,brown,2021,10,Tuesday
P456412,Greek Yoghurt Foaming Cream Cleanser,KORRES,28.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.567,38097,6677926885,4.0,1.0,,2019-05-02,Super nice. I have oily skin and this makes it nice and smooth combined with face serums I use.,,dark,brown,combination,black,2019,5,Thursday
P39274,Anti-Aging Cleansing Gel,Peter Thomas Roth,39.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.37,32125,1819602112,5.0,,1.0,2012-12-05,"The 8oz costs for $35, so it’s $4.375/oz. However, the 3.3oz one costs only $10, which is $3.03/oz. Why is the larger size even expensive! And this cleanser works amazing with clarsonic and lasts for so long. I had the 3.3oz used for over 3-month. And I use it every signle day. You only need tiniest amount for your whole face! Definitely purchase for the 3.3oz one!",Amazing Cleanser and Buy the 3.3oz Size One!,,,combination,,2012,12,Wednesday
P9939,Essential-C Toner,Murad,42.0,Skincare,Cleansers,Toners,0,4.309,15154,734367218,4.0,,,2010-03-19,I spray this on every morning and apply my moisturizer while my skin is still damp. I love the feeling of waking up my skin and think that it helps keep my skin better moisturized. Very nice smell and also a great pick me up on an airplane (transfer to smaller container).,"refreshing, nice smell",mediumTan,,combination,,2010,3,Friday
P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0,Skincare,Cleansers,Makeup Removers,1,4.496,403801,8569125781,5.0,1.0,,2018-06-16,"The BEST makeup remover I have ever used! It breaks it up, takes it off, soothes your skin and doesn’t hurt your eyes. You NEED to try this!",,fair,blue,combination,brown,2018,6,Saturday
P472454,Vinosource-Hydra Moisturizing Sorbet,Caudalie,38.0,Skincare,Moisturizers,Moisturizers,0,4.22,9188,1722092370,5.0,,,2016-01-24,"I originally tried this product out from the Caudalie 500 pt reward box.The texture was really light and I personally didn’t think it would be very moisturizing (at the time my skin was dry and flaky from the winter cold). However, I was surprised to see how well it moisturized my face. I also traveled to Chicago and used it there and it was amazing on my skin, which resulted in me purchasing a full tube. At one point, I stopped using it for 3-4 days, and I noticed my face going dry and flaky again. Started using it again and it left my face soft and moisturized. The 10 mL sample tube which I thought was small, actually lasted me about a month (used once in the mornings). I think its kind of expensive for the size of the tube, but if it works for you, I think its totally worth it!",Great moisturizer,,,combination,,2016,1,Sunday
P12336,Rose Face Mask,fresh,64.0,Skincare,Masks,Face Masks,0,4.189,125801,2241084359,5.0,,,2017-04-11,I got the 15ml size of this as my Beauty Insider reward. It was love at first try! It has an acquired smell but I love it. Reminds me of tea and oriental medicine. I immediately saw a difference on my dry flaky patches after one use. It’s not a product that does miracles to the worse of dry skin conditions but it does the job for temporary relief. Definitely will consider buying a full size of this,,,,,,2017,4,Tuesday
P398761,Alpha Beta Ultra Gentle Daily Peel Pads for Sensitive Skin,Dr. Dennis Gross Skincare,20.0,Skincare,Treatments,Facial Peels,0,4.339,23751,2825679829,5.0,1.0,,2017-09-16,"These are super-saturated with product, don’t make my sensitive, rosacea-prone skin freak out and leave my face super smooth. I also feel like all the products I use afterwards are more effective after a good acid like this. My forehead has definitely never looked smoother and my skin-tone is much more even. Highly recommend!",great for sensitive red skin!,fair,blue,normal,red,2017,9,Saturday
P422510,Mini Ultra Facial Moisturizing Cream with Squalane,Kiehl's Since 1851,24.0,Skincare,Mini Size,,0,4.447,31687,8278351940,5.0,1.0,1.0,2022-03-15,"I live where it’s a super dry winter and my skin has been suffering until this! This stuff is incredible, when I wake up in the morning my face feels moisturized still and looks healthy.",My favorite moisturizer I've tried!,lightMedium,blue,dry,brown,2022,3,Tuesday
P469520,RESIST Perfectly Balanced Foaming Cleanser,Paula's Choice,22.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.73,27344,1541651178,5.0,1.0,0.67,2023-01-24,This stuff is amazing! So gentle yet takes off everything.,New favorite cleanser!,,,dry,,2023,1,Tuesday
P426501,Mini Crème de la Mer Moisturizer,La Mer,100.0,Skincare,Mini Size,,0,4.057,18102,12392718182,5.0,1.0,0.67,2018-06-22,"I got this as a sample and after one use I am sold.   I plan on buying some to keep around but it’s not something I plan on using everyday because of the price.   The reason I would love to have some to keep around is because I still get the occasional bout of cystic acne on my chin and this stuff really minimized the appearance of it after one use.   I did not put it all over my face, but rather just on the spots where the acne was the worst.   This particular round of acne has been plaguing me for a few weeks this time and this is the first product that has really worked to help clear it up.  I’m hoping that a few more uses will get rid of it and then I will use this again if it comes back (which it always seems to)",Expensive but sold,light,hazel,combination,brown,2018,6,Friday
P462699,Plum Plump Hyaluronic Acid Serum,Glow Recipe,45.0,Skincare,Treatments,Face Serums,1,4.425,159339,5624462052,5.0,1.0,,2020-09-18,"I love everything hyaluronic acid, so this is right up my alley. This is a much needed addition to my skin care routine. I’ve been using it for about two weeks and I’ve seen such great improvement in my skin. I highly recommend it if you suffer from dry skin like me. I received this product complimentary in exchange for a review of the product.",New holy grail serum,fair,green,dry,blonde,2020,9,Friday
P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Skincare,Lip Balms & Treatments,,1,4.351,1081315,10960484798,5.0,1.0,1.0,2021-06-20,OMG!!  I got this in my birthday gift and it is amazing. I had to buy one for my daughter as well,,light,,combination,brown,2021,6,Sunday
P403818,Lippe Balm,Drunk Elephant,18.0,Skincare,Lip Balms & Treatments,,0,3.739,84276,5074324163,3.0,0.0,,2017-12-19,"Cute, works, but pricey. It’s just chapstick, no gloss, no wash of color. Not overly excited about It. Not worth the price, but cute to pull out of your bag.",,tan,brown,normal,black,2017,12,Tuesday
P139000,All About Clean Liquid Facial Soap,CLINIQUE,23.5,Skincare,Cleansers,Face Wash & Cleansers,0,4.369,57395,1350355385,4.0,,,2010-11-28,Works great. Skin feels very clean when I was it off.,Skin Care,fair,,combination,,2010,11,Sunday
P461160,Mini Advanced Night Repair Synchronized Multi-Recovery Complex,Estée Lauder,19.0,Skincare,Mini Size,,0,4.046,23348,5379759414,4.0,1.0,,2020-08-15,"A little goes a long way, although pricy for one bottle. I put after my moisturer a few drops all over my face. Helps with evening out skin and creates a smooth complex. I dont have wrinkles but I feel that this will help with anti aging for the future and prevent wrinkles/aging skin.",A little bit goes a lomg way,lightMedium,brown,combination,black,2020,8,Saturday
P421275,Salicylic Acid Acne Healing Dots,Peace Out,19.0,Skincare,Treatments,Blemish & Acne Treatments,0,4.178,316297,7036544333,5.0,1.0,0.9,2022-05-14,"I received these as a gift, but I genuinely had good results. The peace out acne skin dots worked really well. I used them on two pimples on my cheek that have been stubborn and red. After using the skin dots, the pimples are significantly lighter and less red, especially in person. The dots not only helped to fade the acne but also helped to prevent the pimples from reforming. The skin dots have honestly helped me feel more confident as I was feeling stressed about the cheek acne. (Also yes they wont completely eliminate acne overnight but they will significantly reduce the appearance!)",Amazing product!,fair,brown,oily,brown,2022,5,Saturday
P442563,AHA 30% + BHA 2% Exfoliating Peeling Solution,The Ordinary,9.5,Skincare,Treatments,Facial Peels,0,4.573,533877,7468221383,4.0,1.0,0.11,2019-03-13,"It’s been 1 week since I started using it, hard to tell if it’s doing anything. I am using this to get rid of my acne scars. I feel like the Hyaluronic acid cloggs my pores because of its sticky texture so I usually wash it off with a bit of soap or it causes tiny breakouts on my face. Not too harsh for my skin so I almost use it 5 times a week. It should have a positive effect on a long run. Fingers crossed!",Meh. Idk. :/,mediumTan,brown,oily,brown,2019,3,Wednesday
P402718,Power Couple Advanced Retinol and Lactic Acid Duo,Sunday Riley,72.0,Skincare,Value & Gift Sets,,0,4.302,127982,1370823507,1.0,0.0,0.5,2018-11-04,"I researched this product and looked at all the reviews. I was super excited about trying this out. It was on the expensive side but when it comes to good skincare it is worth the splurge. When I finally got it, I found the smell was very offputting. It smelled like old mossy algae and wasn’t very pleasant. After just 2 days of using this I broke out horribly like never before. I immediately returned this. Many people seem to love this but definitely did not work for me.",Did not work for me,medium,brown,normal,brown,2018,11,Sunday
P126301,Take The Day Off Cleansing Balm Makeup Remover,CLINIQUE,38.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.529,185324,8889359135,4.0,,0.0,2016-12-05,"It does everything it is supposed to be doing and does it well. It is also good for the once-a-week face massage. Many people like products with no fragrance, and for the most part I do too. But this is something that won’t stay too long on my skin, plus it is used at the end of the day. This means I want it to have a nice, relaxing scent. This situation with everything clinique stinking or best case smelling like nothing, is not working in this case. To me scents are very important for products I use as soon as I go home. I mean come on, you get home, you’re exhausted, you probably want to just go to bed and not fool with anything. But a cleansing balm that smells appealing enough could tempt you into starting the routine. This smells like rotten vaseline!It’s a good product but I’ll look for something more inviting",It's ok,,,combination,,2016,12,Monday
